"","RowID_","WellNam","County","State","LatDegr","LongDgr","SRS","DrllrTt","TruVrtc","DpthOfM","ElevtnG","LngthUn","MeasrdT","Temprtr","DrllngF","bht_c","WellDepth","MeasrDp","RprtdEl","CRS","coords_x1","coords_x2","BHT","StateID","API_14Dig","coords.x1","coords.x2","optional"
"1821",13316,NA,"Chautauqua","NY",42.2656,-79.45995,"NAD83",3515,0,3509,1482,"ft",93,0,NA,33.89,1069.54,1069.54,451.71,"NAD83",627013.3,4680413.47,36.156475,"NY1822","31013118770000",-79.45995,42.2656,TRUE
"1822",13317,NA,"Chautauqua","NY",42.26697,-79.45247,"NAD83",3600,0,3602,582,"ft",92,0,NA,33.33,1097.89,1097.89,177.39,"NAD83",627627.45,4680576.77,35.761577,"NY1823","31013118780000",-79.45247,42.26697,TRUE
"1823",13318,NA,"Chautauqua","NY",42.27528,-79.45214,"NAD83",3554,0,3562,1550,"ft",93,0,NA,33.89,1085.7,1085.7,472.44,"NAD83",627637.89,4681499.99,36.249823,"NY1824","31013118790000",-79.45214,42.27528,TRUE
"1824",13319,NA,"Chautauqua","NY",42.25872,-79.45038,"NAD83",3600,0,3599,1540,"ft",96,0,NA,35.56,1096.98,1096.98,469.39,"NAD83",627816.48,4679663.84,37.986181,"NY1825","31013118800000",-79.45038,42.25872,TRUE
"1825",13320,NA,"Chautauqua","NY",42.26904,-79.42874,"NAD83",3444,0,3447,0,"ft",90,0,NA,32.22,1050.65,1050.65,0,"NAD83",629580.3,4680842.45,34.379931,"NY1826","31013118820000",-79.42874,42.26904,TRUE
"1826",13321,NA,"Chautauqua","NY",42.25824,-79.43456,"NAD83",3495,0,3492,1367,"ft",89,0,NA,31.67,1064.36,1064.36,416.66,"NAD83",629122.36,4679634.4,33.906982,"NY1827","31013118830000",-79.43456,42.25824,TRUE
"1827",13322,NA,"Chautauqua","NY",42.26395,-79.43096,"NAD83",3460,0,3460,1388,"ft",92,0,NA,33.33,1054.61,1054.61,423.06,"NAD83",629407.63,4680273.89,35.512036,"NY1828","31013118840000",-79.43096,42.26395,TRUE
"1828",13323,NA,"Chautauqua","NY",42.2757,-79.42069,"NAD83",3471,0,3474,1493,"ft",93,0,NA,33.89,1058.88,1058.88,455.07,"NAD83",630230.48,4681594.25,36.096008,"NY1829","31013118850000",-79.42069,42.2757,TRUE
"1829",13324,NA,"Chautauqua","NY",42.28787,-79.42263,"NAD83",3545,0,3535,1531,"ft",91,0,NA,32.78,1077.47,1077.47,466.65,"NAD83",630045.47,4682942.62,35.092029,"NY1830","31013118860000",-79.42263,42.28787,TRUE
"1830",13325,NA,"Chautauqua","NY",42.28856,-79.39661,"NAD83",3779,0,3785,1723,"ft",98,0,NA,36.67,1153.67,1153.67,525.17,"NAD83",632189.28,4683059.31,39.444468,"NY1831","31013118870000",-79.39661,42.28856,TRUE
"1831",13326,NA,"Chautauqua","NY",42.28306,-79.39337,"NAD83",3723,0,3733,1694,"ft",93,0,NA,33.89,1137.82,1137.82,516.33,"NAD83",632467.93,4682453.64,36.56462,"NY1832","31013118880000",-79.39337,42.28306,TRUE
"1832",13327,NA,"Chautauqua","NY",42.28781,-79.38439,"NAD83",3580,0,3584,1558,"ft",93,0,NA,33.89,1092.4,1092.4,474.88,"NAD83",633198.34,4682995.08,36.289119,"NY1833","31013118890000",-79.38439,42.28781,TRUE
"1833",13328,NA,"Chautauqua","NY",42.29035,-79.37736,"NAD83",3473,0,3479,1448,"ft",92,0,NA,33.33,1060.4,1060.4,441.35,"NAD83",633772.57,4683288.14,35.544576,"NY1834","31013118900000",-79.37736,42.29035,TRUE
"1834",13329,NA,"Chautauqua","NY",42.28182,-79.38124,"NAD83",3664,0,3663,1589,"ft",94,0,NA,34.44,1116.48,1116.48,484.33,"NAD83",633470.7,4682334.89,36.983209,"NY1835","31013118910000",-79.38124,42.28182,TRUE
"1835",13330,NA,"Chautauqua","NY",42.29001,-79.37034,"NAD83",3405,0,3406,1369,"ft",91,0,NA,32.78,1038.15,1038.15,417.27,"NAD83",634352.04,4683261.45,34.870961,"NY1836","31013118920000",-79.37034,42.29001,TRUE
"1836",13331,NA,"Chautauqua","NY",42.28908,-79.3616,"NAD83",3342,0,3332,1297,"ft",92,0,NA,33.33,1015.59,1015.59,395.33,"NAD83",635074.59,4683172.01,35.299582,"NY1837","31013118930000",-79.3616,42.28908,TRUE
"1837",13332,NA,"Chautauqua","NY",42.28078,-79.35679,"NAD83",3375,0,3379,1295,"ft",93,0,NA,33.89,1029.92,1029.92,394.72,"NAD83",635488.93,4682258.03,35.936218,"NY1838","31013118940000",-79.35679,42.28078,TRUE
"1838",13333,NA,"Chautauqua","NY",42.28691,-79.35235,"NAD83",3323,0,3317,1284,"ft",95,0,NA,35,1011.02,1011.02,391.36,"NAD83",635841.87,4682945.78,36.945481,"NY1839","31013118950000",-79.35235,42.28691,TRUE
"1839",13334,NA,"Chautauqua","NY",42.28444,-79.3418,"NAD83",3347,0,3351,1308,"ft",94,0,NA,34.44,1021.38,1021.38,398.68,"NAD83",636717.03,4682688.4,36.440353,"NY1840","31013118960000",-79.3418,42.28444,TRUE
"1840",13335,NA,"Chautauqua","NY",42.29351,-79.32878,"NAD83",3450,0,3451,0,"ft",85,0,NA,29.44,1051.86,1051.86,0,"NAD83",637770.77,4683716.51,31.606673,"NY1841","31013118970000",-79.32878,42.29351,TRUE
"1841",13336,NA,"Chautauqua","NY",42.28636,-79.3169,"NAD83",3365,0,3372,1292,"ft",91,0,NA,32.78,1027.79,1027.79,393.8,"NAD83",638765.85,4682941.88,34.814725,"NY1842","31013118990000",-79.3169,42.28636,TRUE
"1842",13337,NA,"Chautauqua","NY",42.29159,-79.31542,"NAD83",3350,0,3358,1306,"ft",86,0,NA,30,1023.52,1023.52,398.07,"NAD83",638876.38,4683525.03,32.011792,"NY1843","31013119000000",-79.31542,42.29159,TRUE
"1843",13338,NA,"Chautauqua","NY",42.29571,-79.32225,"NAD83",3438,0,3440,1417,"ft",91,0,NA,32.78,1048.51,1048.51,431.9,"NAD83",638304.29,4683971.39,34.928037,"NY1844","31013119010000",-79.32225,42.29571,TRUE
"1844",13339,NA,"Chautauqua","NY",42.30094,-79.32494,"NAD83",3465,0,3469,1459,"ft",93,0,NA,33.89,1057.35,1057.35,444.7,"NAD83",638071.1,4684547.76,36.087402,"NY1845","31013119020000",-79.32494,42.30094,TRUE
"1845",13340,NA,"Chautauqua","NY",42.30988,-79.31013,"NAD83",3319,0,3323,0,"ft",90,0,NA,32.22,1012.85,1012.85,0,"NAD83",639272.17,4685564.58,34.175112,"NY1846","31013119030000",-79.31013,42.30988,TRUE
"1846",13341,NA,"Chautauqua","NY",42.29681,-79.31235,"NAD83",3340,0,3340,1317,"ft",91,0,NA,32.78,1018.03,1018.03,401.42,"NAD83",639117.99,4684109.67,34.762517,"NY1847","31013119040000",-79.31235,42.29681,TRUE
"1847",13342,NA,"Chautauqua","NY",42.30383,-79.30985,"NAD83",3319,0,3343,1320,"ft",83,0,NA,28.33,1018.95,1018.95,402.34,"NAD83",639308.59,4684893.25,30.317406,"NY1848","31013119050000",-79.30985,42.30383,TRUE
"1848",13343,NA,"Chautauqua","NY",42.28719,-79.29828,"NAD83",3361,0,3368,1316,"ft",92,0,NA,33.33,1026.57,1026.57,401.12,"NAD83",640299.2,4683064.56,35.358158,"NY1849","31013119070000",-79.29828,42.28719,TRUE
"1849",13344,NA,"Chautauqua","NY",42.3294,-79.28921,"NAD83",3275,0,3280,1349,"ft",90,0,NA,32.22,999.74,999.74,411.18,"NAD83",640952.77,4687766.53,34.106697,"NY1850","31013119090000",-79.28921,42.3294,TRUE
"1850",13345,NA,"Chautauqua","NY",42.32693,-79.28032,"NAD83",3415,0,3412,1481,"ft",91,0,NA,32.78,1039.98,1039.98,451.41,"NAD83",641690.79,4687507.03,34.880982,"NY1851","31013119100000",-79.28032,42.32693,TRUE
"1851",13346,NA,"Chautauqua","NY",42.32253,-79.28948,"NAD83",3270,0,3276,1340,"ft",93,0,NA,33.89,998.52,998.52,408.43,"NAD83",640945.87,4687003.24,35.7704,"NY1852","31013119110000",-79.28948,42.32253,TRUE
"1852",13347,NA,"Chautauqua","NY",42.31655,-79.28707,"NAD83",3340,0,3348,1358,"ft",90,0,NA,32.22,1020.47,1020.47,413.92,"NAD83",641157.83,4686343.22,34.215499,"NY1853","31013119120000",-79.28707,42.31655,TRUE
"1853",13348,NA,"Chautauqua","NY",42.30891,-79.28457,"NAD83",3492,0,3441,1432,"ft",92,0,NA,33.33,1048.82,1048.82,436.47,"NAD83",641380.95,4685499.03,35.479758,"NY1854","31013119130000",-79.28457,42.30891,TRUE
"1854",13349,NA,"Chautauqua","NY",42.31153,-79.29068,"NAD83",3395,0,3392,0,"ft",89,0,NA,31.67,1033.88,1033.88,0,"NAD83",640871.53,4685779.82,33.737681,"NY1855","31013119140000",-79.29068,42.31153,TRUE
"1855",13350,NA,"Chautauqua","NY",42.3063,-79.27522,"NAD83",3540,0,3543,1542,"ft",93,0,NA,33.89,1079.91,1079.91,470,"NAD83",642157.45,4685224.79,36.216144,"NY1856","31013119160000",-79.27522,42.3063,TRUE
"1856",13351,NA,"Chautauqua","NY",42.44241,-79.31904,"NAD83",2331,0,2331,780,"ft",74,0,NA,23.33,710.49,710.49,237.74,"NAD83",638246.75,4700266.25,24.05013,"NY1857","31013119180000",-79.31904,42.44241,TRUE
"1858",13353,NA,"Chautauqua","NY",42.45165,-79.30999,"NAD83",2270,0,2270,765,"ft",83,0,NA,28.33,691.9,691.9,233.17,"NAD83",638970.63,4701307.06,28.997017,"NY1859","31013119200000",-79.30999,42.45165,TRUE
"1859",13354,NA,"Chautauqua","NY",42.44134,-79.36946,"NAD83",2165,0,2139,0,"ft",87,0,NA,30.56,651.97,651.97,0,"NAD83",634102.26,4700066.54,31.121349,"NY1860","31013119220000",-79.36946,42.44134,TRUE
"1860",13355,NA,"Chautauqua","NY",42.44052,-79.22294,"NAD83",2949,0,2950,0,"ft",86,0,NA,30,899.16,899.16,0,"NAD83",646154.88,4700217.39,31.406948,"NY1861","31013119230000",-79.22294,42.44052,TRUE
"1861",13356,NA,"Chautauqua","NY",42.46554,-79.355,"NAD83",2090,0,2094,635,"ft",82,0,NA,27.78,638.25,638.25,193.55,"NAD83",635239.45,4702776.7,28.307641,"NY1862","31013119280000",-79.355,42.46554,TRUE
"1862",13357,NA,"Chautauqua","NY",42.4654,-79.36354,"NAD83",2065,0,2070,610,"ft",83,0,NA,28.33,630.94,630.94,185.93,"NAD83",634537.64,4702747.58,28.840215,"NY1863","31013119290000",-79.36354,42.4654,TRUE
"1863",13358,NA,"Chautauqua","NY",42.30025,-79.50245,"NAD83",3246,0,3236,1343,"ft",90,0,NA,32.22,986.33,986.33,409.35,"NAD83",623440.43,4684198.42,34.038118,"NY1864","31013119340000",-79.50245,42.30025,TRUE
"1864",13359,NA,"Chautauqua","NY",42.30094,-79.47069,"NAD83",3278,0,3283,1370,"ft",86,0,NA,30,1000.66,1000.66,417.58,"NAD83",626057.03,4684321.59,31.891454,"NY1865","31013119400000",-79.47069,42.30094,TRUE
"1865",13360,NA,"Chautauqua","NY",42.29365,-79.48031,"NAD83",3246,0,3245,1351,"ft",93,0,NA,33.89,989.08,989.08,411.78,"NAD83",625278.51,4683497.92,35.722066,"NY1866","31013119410000",-79.48031,42.29365,TRUE
"1866",13361,NA,"Chautauqua","NY",42.44842,-79.30405,"NAD83",2321,0,2321,780,"ft",83,0,NA,28.33,707.44,707.44,237.74,"NAD83",639466.26,4700958.13,29.041243,"NY1867","31013119520000",-79.30405,42.44842,TRUE
"1867",13362,NA,"Chautauqua","NY",42.50308,-79.25905,"NAD83",2045,0,1974,663,"ft",70,0,NA,21.11,601.68,601.68,202.08,"NAD83",643042.35,4707102.66,21.554115,"NY1868","31013119560000",-79.25905,42.50308,TRUE
"1868",13363,NA,"Chautauqua","NY",42.44901,-79.36937,"NAD83",2190,0,2170,644,"ft",87,0,NA,30.56,661.42,661.42,196.29,"NAD83",634093.3,4700918.37,31.145332,"NY1869","31013119610000",-79.36937,42.44901,TRUE
"1869",13364,NA,"Chautauqua","NY",42.45671,-79.35915,"NAD83",2093,0,2079,630,"ft",82,0,NA,27.78,633.68,633.68,192.02,"NAD83",634917.22,4701789.59,28.296703,"NY1870","31013119840000",-79.35915,42.45671,TRUE
"1870",13365,NA,"Chautauqua","NY",42.46059,-79.35407,"NAD83",2192,0,2092,630,"ft",78,0,NA,25.56,637.64,637.64,192.02,"NAD83",635326.57,4702228.52,26.086173,"NY1871","31013119850000",-79.35407,42.46059,TRUE
"1871",13366,NA,"Chautauqua","NY",42.13622,-79.48838,"NAD83",4035,0,4025,1670,"ft",94,0,NA,34.44,1226.82,1226.82,509.02,"NAD83",624923.18,4666005.55,37.699686,"NY1872","31013120010000",-79.48838,42.13622,TRUE
"1872",13367,NA,"Chautauqua","NY",42.14832,-79.49799,"NAD83",3822,0,3839,1502,"ft",96,0,NA,35.56,1170.13,1170.13,457.81,"NAD83",624105.34,4667335.06,38.440169,"NY1873","31013120120000",-79.49799,42.14832,TRUE
"1873",13368,NA,"Chautauqua","NY",42.43419,-79.33122,"NAD83",2315,0,2317,770,"ft",81,0,NA,27.22,706.22,706.22,234.7,"NAD83",637262.96,4699333.72,27.927707,"NY1874","31013120450000",-79.33122,42.43419,TRUE
"1874",13369,NA,"Chautauqua","NY",42.14018,-79.4581,"NAD83",3940,0,3928,1490,"ft",94,0,NA,34.44,1197.25,1197.25,454.15,"NAD83",627417.69,4666489.99,37.498755,"NY1875","31013120540000",-79.4581,42.14018,TRUE
"1875",13370,NA,"Chautauqua","NY",42.48801,-79.17107,"NAD83",2317,0,2322,846,"ft",87,0,NA,30.56,707.75,707.75,257.86,"NAD83",650307.38,4705581.44,31.272143,"NY1876","31013120770000",-79.17107,42.48801,TRUE
"1876",13371,NA,"Chautauqua","NY",42.48906,-79.1618,"NAD83",2333,0,2332,833,"ft",82,0,NA,27.78,710.79,710.79,253.9,"NAD83",651066.71,4705714.51,28.501007,"NY1877","31013120780000",-79.1618,42.48906,TRUE
"1877",13372,NA,"Chautauqua","NY",42.39266,-79.43645,"NAD83",2363,0,2363,709,"ft",66,0,NA,18.89,720.24,720.24,216.1,"NAD83",628692.14,4694557.41,19.638998,"NY1878","31013120890000",-79.43645,42.39266,TRUE
"1878",13373,NA,"Chautauqua","NY",42.48361,-79.16504,"NAD83",2351,0,2351,847,"ft",88,0,NA,31.11,716.58,716.58,258.17,"NAD83",650813.53,4705103.56,31.848079,"NY1879","31013120900000",-79.16504,42.48361,TRUE
"1879",13374,NA,"Chautauqua","NY",42.48466,-79.15602,"NAD83",2399,0,2375,0,"ft",82,0,NA,27.78,723.9,723.9,0,"NAD83",651552.36,4705236.23,28.540015,"NY1880","31013120910000",-79.15602,42.48466,TRUE
"1880",13375,NA,"Chautauqua","NY",42.47855,-79.15231,"NAD83",2571,0,2570,1021,"ft",83,0,NA,28.33,783.34,783.34,311.2,"NAD83",651872.07,4704564.39,29.282978,"NY1881","31013120930000",-79.15231,42.47855,TRUE
"1881",13376,NA,"Chautauqua","NY",42.47861,-79.18388,"NAD83",2445,0,2448,962,"ft",89,0,NA,31.67,746.15,746.15,293.22,"NAD83",649276.94,4704515.01,32.499136,"NY1882","31013120940000",-79.18388,42.47861,TRUE
"1882",13377,NA,"Chautauqua","NY",42.47847,-79.19204,"NAD83",2405,0,2405,905,"ft",82,0,NA,27.78,733.04,733.04,275.84,"NAD83",648606.53,4704485.13,28.567963,"NY1883","31013120950000",-79.19204,42.47847,TRUE
"1883",13378,NA,"Chautauqua","NY",42.47324,-79.19,"NAD83",2563,0,2563,1055,"ft",86,0,NA,30,781.2,781.2,321.56,"NAD83",648786.61,4703907.95,30.945567,"NY1884","31013120960000",-79.19,42.47324,TRUE
"1884",13379,NA,"Chautauqua","NY",42.45592,-79.18304,"NAD83",2664,0,2659,1073,"ft",89,0,NA,31.67,810.46,810.46,327.05,"NAD83",649399.95,4701996.92,32.719937,"NY1885","31013120990000",-79.18304,42.45592,TRUE
"1885",13380,NA,"Chautauqua","NY",42.45042,-79.1884,"NAD83",2605,0,2624,0,"ft",83,0,NA,28.33,799.8,799.8,0,"NAD83",648972.24,4701376.76,29.341152,"NY1886","31013121000000",-79.1884,42.45042,TRUE
"1886",13381,NA,"Chautauqua","NY",42.4497,-79.17875,"NAD83",2501,0,2816,1193,"ft",88,0,NA,31.11,858.32,858.32,363.63,"NAD83",649767.53,4701313.8,32.344927,"NY1887","31013121010000",-79.17875,42.4497,TRUE
"1887",13382,NA,"Chautauqua","NY",42.44489,-79.1832,"NAD83",2841,0,2842,1188,"ft",89,0,NA,31.67,866.24,866.24,362.1,"NAD83",649413.01,4700771.84,32.937263,"NY1888","31013121020000",-79.1832,42.44489,TRUE
"1888",13383,NA,"Chautauqua","NY",42.46521,-79.14822,"NAD83",2795,0,2801,1206,"ft",86,0,NA,30,853.74,853.74,367.59,"NAD83",652240.6,4703090.41,31.216452,"NY1889","31013121030000",-79.14822,42.46521,TRUE
"1889",13384,NA,"Chautauqua","NY",42.47316,-79.14948,"NAD83",2675,0,2677,1120,"ft",87,0,NA,30.56,815.95,815.95,341.38,"NAD83",652117.75,4703970.94,31.630254,"NY1890","31013121050000",-79.14948,42.47316,TRUE
"1890",13385,NA,"Chautauqua","NY",42.10876,-79.43775,"NAD83",4090,0,4079,1538,"ft",98,0,NA,36.67,1243.28,1243.28,468.78,"NAD83",629163.21,4663031.83,40.044308,"NY1891","31013121230000",-79.43775,42.10876,TRUE
"1891",13386,NA,"Chautauqua","NY",42.38633,-79.40507,"NAD83",2655,0,2650,970,"ft",89,0,NA,31.67,807.72,807.72,295.66,"NAD83",631288.2,4693902.54,32.709884,"NY1892","31013121300000",-79.40507,42.38633,TRUE
"1892",13387,NA,"Chautauqua","NY",42.3895,-79.41651,"NAD83",2524,0,2520,0,"ft",83,0,NA,28.33,768.1,768.1,0,"NAD83",630339.93,4694236.92,29.230962,"NY1893","31013121320000",-79.41651,42.3895,TRUE
"1893",13388,NA,"Chautauqua","NY",42.38503,-79.42144,"NAD83",2516,0,2523,808,"ft",83,0,NA,28.33,769.01,769.01,246.28,"NAD83",629943.34,4693733.02,29.234018,"NY1894","31013121330000",-79.42144,42.38503,TRUE
"1894",13389,NA,"Chautauqua","NY",42.48433,-79.30287,"NAD83",2050,0,2046,643,"ft",79,0,NA,26.11,623.62,623.62,195.99,"NAD83",639483.54,4704947.6,26.603133,"NY1895","31013121340000",-79.30287,42.48433,TRUE
"1896",13391,NA,"Chautauqua","NY",42.04131,-79.46813,"NAD83",4388,0,4388,1625,"ft",101,0,NA,38.33,1337.46,1337.46,495.3,"NAD83",626785.62,4655497.07,42.397307,"NY1897","31013121510000",-79.46813,42.04131,TRUE
"1897",13392,NA,"Chautauqua","NY",42.45658,-79.31667,"NAD83",2196,0,2197,710,"ft",79,0,NA,26.11,669.65,669.65,216.41,"NAD83",638410.46,4701843.57,26.716734,"NY1898","31013121520000",-79.31667,42.45658,TRUE
"1898",13393,NA,"Chautauqua","NY",42.46832,-79.37616,"NAD83",2046,0,2047,605,"ft",80,0,NA,26.67,623.93,623.93,184.4,"NAD83",633493.88,4703051.88,27.163849,"NY1899","31013121670000",-79.37616,42.46832,TRUE
"1899",13394,NA,"Chautauqua","NY",42.46282,-79.37495,"NAD83",2100,0,2105,620,"ft",80,0,NA,26.67,641.6,641.6,188.98,"NAD83",633605.06,4702443.06,27.20575,"NY1900","31013121680000",-79.37495,42.46282,TRUE
"1900",13395,NA,"Chautauqua","NY",42.46059,-79.3859,"NAD83",2085,0,2086,0,"ft",80,0,NA,26.67,635.81,635.81,0,"NAD83",632709.48,4702178.25,27.191783,"NY1901","31013121690000",-79.3859,42.46059,TRUE
"1901",13396,NA,"Chautauqua","NY",42.4588,-79.37866,"NAD83",2108,0,2110,625,"ft",82,0,NA,27.78,643.13,643.13,190.5,"NAD83",633308.56,4701990.83,28.31948,"NY1902","31013121700000",-79.37866,42.4588,TRUE
"1902",13397,NA,"Chautauqua","NY",42.45839,-79.36925,"NAD83",2095,0,2101,628,"ft",80,0,NA,26.67,640.38,640.38,191.41,"NAD83",634083.15,4701960.13,27.202788,"NY1903","31013121710000",-79.36925,42.45839,TRUE
"1903",13398,NA,"Chautauqua","NY",42.47228,-79.35537,"NAD83",2049,0,2052,625,"ft",81,0,NA,27.22,625.45,625.45,190.5,"NAD83",635194.52,4703524.53,27.717369,"NY1904","31013121730000",-79.35537,42.47228,TRUE
"1904",13399,NA,"Chautauqua","NY",42.46582,-79.34037,"NAD83",2108,0,2110,0,"ft",80,0,NA,26.67,643.13,643.13,0,"NAD83",636441.63,4702831.22,27.20948,"NY1905","31013121740000",-79.34037,42.46582,TRUE
"1905",13400,NA,"Chautauqua","NY",42.46375,-79.3475,"NAD83",2133,0,2134,0,"ft",82,0,NA,27.78,650.44,650.44,0,"NAD83",635859.92,4702589.92,28.337525,"NY1906","31013121750000",-79.3475,42.46375,TRUE
"1907",13402,NA,"Chautauqua","NY",42.51972,-79.08192,"NAD83",2400,0,2402,878,"ft",86,0,NA,30,732.13,732.13,267.61,"NAD83",657554.56,4709264.53,30.785153,"NY1908","31013121880000",-79.08192,42.51972,TRUE
"1908",13403,NA,"Chautauqua","NY",42.51695,-79.06267,"NAD83",2373,0,2373,891,"ft",83,0,NA,28.33,723.29,723.29,271.58,"NAD83",659142.88,4708992.9,29.088172,"NY1909","31013121890000",-79.06267,42.51695,TRUE
"1909",13404,NA,"Chautauqua","NY",42.08562,-79.64159,"NAD83",4244,0,4233,1744,"ft",88,0,NA,31.11,1290.22,1290.22,531.57,"NAD83",612350.73,4660174.41,34.821894,"NY1910","31013121900000",-79.64159,42.08562,TRUE
"1910",13405,NA,"Chautauqua","NY",42.49731,-79.0968,"NAD83",2445,0,2456,932,"ft",84,0,NA,28.89,748.59,748.59,284.07,"NAD83",656388.13,4706748.47,29.726941,"NY1911","31013121910000",-79.0968,42.49731,TRUE
"1911",13406,NA,"Chautauqua","NY",42.47744,-79.35894,"NAD83",2065,0,2069,609,"ft",80,0,NA,26.67,630.63,630.63,185.62,"NAD83",634889.96,4704091.83,27.179484,"NY1912","31013121980000",-79.35894,42.47744,TRUE
"1912",13407,NA,"Chautauqua","NY",42.4958,-79.15206,"NAD83",2297,0,2293,815,"ft",84,0,NA,28.89,698.91,698.91,248.41,"NAD83",651850.88,4706480.34,29.576749,"NY1913","31013122020000",-79.15206,42.4958,TRUE
"1913",13408,NA,"Chautauqua","NY",42.04134,-79.45773,"NAD83",4464,0,4433,1695,"ft",98,0,NA,36.67,1351.18,1351.18,516.64,"NAD83",627646.33,4655515.87,40.843409,"NY1914","31013122030000",-79.45773,42.04134,TRUE
"1914",13409,NA,"Chautauqua","NY",42.29681,-79.33403,"NAD83",3540,0,3541,1511,"ft",86,0,NA,30,1079.3,1079.3,460.55,"NAD83",637330.8,4684074.46,32.322611,"NY1915","31013122040000",-79.33403,42.29681,TRUE
"1915",13410,NA,"Chautauqua","NY",42.45091,-79.40167,"NAD83",2060,0,2061,0,"ft",81,0,NA,27.22,628.19,628.19,0,"NAD83",631433.11,4701078.82,27.723754,"NY1916","31013122100000",-79.40167,42.45091,TRUE
"1916",13411,NA,"Chautauqua","NY",42.45234,-79.37681,"NAD83",2130,0,2135,634,"ft",80,0,NA,26.67,650.75,650.75,193.24,"NAD83",633474.39,4701276.41,27.228298,"NY1917","31013122110000",-79.37681,42.45234,TRUE
"1917",13412,NA,"Chautauqua","NY",42.43818,-79.40046,"NAD83",2130,0,2139,0,"ft",79,0,NA,26.11,651.97,651.97,0,"NAD83",631559.25,4699667.14,26.671349,"NY1918","31013122130000",-79.40046,42.43818,TRUE
"1918",13413,NA,"Chautauqua","NY",42.43281,-79.38506,"NAD83",2220,0,2224,673,"ft",82,0,NA,27.78,677.88,677.88,205.13,"NAD83",632837.24,4699094.83,28.408618,"NY1919","31013122140000",-79.38506,42.43281,TRUE
"1919",13414,NA,"Chautauqua","NY",42.51634,-79.07296,"NAD83",2630,0,2352,875,"ft",84,0,NA,28.89,716.89,716.89,266.7,"NAD83",658299.11,4708905.9,29.629,"NY1920","31013122190000",-79.07296,42.51634,TRUE
"1920",13415,NA,"Chautauqua","NY",42.49978,-79.08904,"NAD83",2413,0,2414,875,"ft",84,0,NA,28.89,735.79,735.79,266.7,"NAD83",657019.62,4707037.09,29.686493,"NY1921","31013122200000",-79.08904,42.49978,TRUE
"1921",13416,NA,"Chautauqua","NY",42.39846,-79.20573,"NAD83",3195,0,3198,1418,"ft",88,0,NA,31.11,974.75,974.75,432.21,"NAD83",647669.05,4695576.74,32.870039,"NY1922","31013122320000",-79.20573,42.39846,TRUE
"1922",13417,NA,"Chautauqua","NY",42.39197,-79.20749,"NAD83",3317,0,3328,1523,"ft",88,0,NA,31.11,1014.37,1014.37,464.21,"NAD83",647539.4,4694853.02,33.073132,"NY1923","31013122330000",-79.20749,42.39197,TRUE
"1923",13418,NA,"Chautauqua","NY",42.41562,-79.23888,"NAD83",3400,0,3398,1722,"ft",94,0,NA,34.44,1035.71,1035.71,524.87,"NAD83",644901.21,4697425.12,36.51764,"NY1924","31013122340000",-79.23888,42.41562,TRUE
"1924",13419,NA,"Chautauqua","NY",42.40955,-79.24741,"NAD83",3310,0,3312,1629,"ft",94,0,NA,34.44,1009.5,1009.5,496.52,"NAD83",644213.27,4696736.57,36.377502,"NY1925","31013122350000",-79.24741,42.40955,TRUE
"1925",13420,NA,"Chautauqua","NY",42.40916,-79.23814,"NAD83",3352,0,3351,1702,"ft",87,0,NA,30.56,1021.38,1021.38,518.77,"NAD83",644976.98,4696709.05,32.560353,"NY1926","31013122360000",-79.23814,42.40916,TRUE
"1926",13421,NA,"Chautauqua","NY",42.40009,-79.23472,"NAD83",3473,0,3478,1738,"ft",94,0,NA,34.44,1060.09,1060.09,529.74,"NAD83",645279.34,4695707.75,36.652827,"NY1927","31013122370000",-79.23472,42.40009,TRUE
"1927",13422,NA,"Chautauqua","NY",42.40008,-79.24722,"NAD83",3370,0,3359,1638,"ft",92,0,NA,33.33,1023.82,1023.82,499.26,"NAD83",644250.61,4695685.33,35.343399,"NY1928","31013122380000",-79.24722,42.40008,TRUE
"1928",13423,NA,"Chautauqua","NY",42.39995,-79.25579,"NAD83",3285,0,3285,1579,"ft",92,0,NA,33.33,1001.27,1001.27,481.28,"NAD83",643545.59,4695656.38,35.224612,"NY1929","31013122390000",-79.25579,42.39995,TRUE
"1929",13424,NA,"Chautauqua","NY",42.40083,-79.26274,"NAD83",3165,0,3185,1473,"ft",81,0,NA,27.22,970.79,970.79,448.97,"NAD83",642971.6,4695742.37,28.960421,"NY1930","31013122400000",-79.26274,42.40083,TRUE
"1930",13425,NA,"Chautauqua","NY",42.39562,-79.26074,"NAD83",3225,0,3237,1533,"ft",86,0,NA,30,986.64,986.64,467.26,"NAD83",643148.04,4695167.22,31.819687,"NY1931","31013122410000",-79.26074,42.39562,TRUE
"1931",13426,NA,"Chautauqua","NY",42.39513,-79.25232,"NAD83",3270,0,3282,1580,"ft",88,0,NA,31.11,1000.35,1000.35,481.58,"NAD83",643842.18,4695127.03,32.999851,"NY1932","31013122420000",-79.25232,42.39513,TRUE
"1932",13427,NA,"Chautauqua","NY",42.38482,-79.25718,"NAD83",3220,0,3231,1512,"ft",88,0,NA,31.11,984.81,984.81,460.86,"NAD83",643465.65,4693973.98,32.920434,"NY1933","31013122430000",-79.25718,42.38482,TRUE
